주소,Latitude,Longitude,이름,설명,종류
알마타길6번지(ID:20-107),37.5102339,126.9251477,일반쓰레기,가로변,쓰레기통
여의대방로동작상떼빌아파트(ID:20-001),37.4882483,126.9072543,일반쓰레기,버스 중앙차로,쓰레기통
등용로123번지(대방할인마트 앞),37.5122033,126.9317414,일반쓰레기,가로변,쓰레기통
등용로123번지(대방할인마트 앞),37.5122033,126.9317414,재활용,가로변,쓰레기통
노량진로 현대아파트(ID:20-007),null,null,일반쓰레기,버스중앙차로,쓰레기통
노량진로 현대아파트유한양행(ID:20-008),37.513195,126.932591,일반쓰레기,버스중앙차로,쓰레기통
등용로40번지(ID:20-593),37.505699,126.9341681,일반쓰레기,마을버스 정류장 옆,쓰레기통
서달로15길 8-12(흑석역4번출구),37.5089688,126.9628751,재활용,지하철 9호선 옆,쓰레기통
서달로15길 8-12(흑석역4번출구),37.5089688,126.9628751,일반쓰레기,지하철 9호선 옆,쓰레기통
현충로124번지(조선일보뉴지엄),37.506384,126.9671558,일반쓰레기,가로변,쓰레기통
현충로2길흑석동 효사정 앞(ID:20-123),37.511554,126.960711,일반쓰레기,버스 정류장 옆,쓰레기통
현충로108번지,37.5073436,126.9653556,일반쓰레기,가로변,쓰레기통
현충로2길동작실버센터입구(ID:20-251),37.5115542,126.9604856,일반쓰레기,버스 정류장 옆,쓰레기통
현충로2길4번지 효사정 앞(ID:20-124),37.511568,126.961316,일반쓰레기,버스 정류장 옆,쓰레기통
현충로151번지(ID:20-130),37.50677865,126.9689342,일반쓰레기,버스 정류장 옆,쓰레기통
현충로111번지(ID:20-127),37.50762318,126.9660502,일반쓰레기,버스 정류장 옆,쓰레기통
서달로158번지,37.5073375,126.9623126,재활용,가로변,쓰레기통
서달로158번지,37.5073375,126.9623126,일반쓰레기,가로변,쓰레기통
동작대로경문고등학교(ID:22-031),37.4925398,126.9815837,일반쓰레기,중앙차로,쓰레기통
동작대로경문고등학교(ID:22-031),37.4925398,126.9815837,일반쓰레기,중앙차로,쓰레기통
동작대로경문고교 배나무골앞(ID:20-017),37.491372,126.982646,일반쓰레기,중앙차로,쓰레기통
동작대로171번지(경문고앞),37.4925398,126.9815837,일반쓰레기,가로변,쓰레기통
동작대로정금마을(ID:22-033),37.4937637,126.9812791,일반쓰레기,중앙차로,쓰레기통
동작대로정금마을 방배경찰서(ID:20-016),37.4940623,126.9826748,일반쓰레기,중앙차로,쓰레기통
동작대로235번지 깨마을(ID:20-015),37.4977712,126.9831903,일반쓰레기,버스 중앙차로,쓰레기통
동작대로235번지 깨마을(ID:20-015),37.4977712,126.9831903,일반쓰레기,버스 중앙차로,쓰레기통
동작대로239번지,37.4981825,126.9833841,일반쓰레기,가로변,쓰레기통
동작동국립현충원((ID:20-133),37.5007792,126.9784482,일반쓰레기,버스 정류장 옆,쓰레기통
동작동국립현충원((ID:20-134),37.5007792,126.9784482,재활용,버스 정류장 옆,쓰레기통
동작동국립현충원((ID:20-134),37.5007792,126.9784482,일반쓰레기,버스 정류장 옆,쓰레기통
동작대로남성시장(ID:20-018),37.4880894,126.9805176,재활용,버스중앙차로,쓰레기통
동작대로남성시장(ID:20-018),37.4880894,126.9805176,일반쓰레기,버스중앙차로,쓰레기통
동작대로남성시장(ID:22-029),37.4880894,126.9805176,재활용,버스중앙차로,쓰레기통
동작대로남성시장(ID:22-029),37.4880894,126.9805176,일반쓰레기,버스중앙차로,쓰레기통
동작대로101번지(다비치안경 앞),37.4856666,126.9816675,일반쓰레기,가로변,쓰레기통
동작대로101번지(다비치안경 앞),37.4856666,126.9816675,재활용,가로변,쓰레기통
동작대로  121번지(미샤 앞),37.4874578,126.9818585,일반쓰레기,가로변,쓰레기통
동작대로  121번지(미샤 앞),37.4874578,126.9818585,재활용,가로변,쓰레기통
사당로23길2(세븐일레븐 앞),37.4841916,126.977415,일반쓰레기,가로변,쓰레기통
사당로사당시장(ID:20-180),37.48313,126.974628,일반쓰레기,버스 정류장 옆,쓰레기통
사당로219번지(남성역 4번출구),37.4841663,126.9726777,재활용,지하철(7호선) 앞,쓰레기통
사당로9가길 55(ID:20-177),37.4869184,126.9683705,재활용,버스 정류장 옆,쓰레기통
사당로남성역(ID:20-178),37.484876,126.970673,일반쓰레기,버스 정류장 옆,쓰레기통
사당로300번지(ID: 20-184),37.4844319,126.9804651,일반쓰레기,버스 정류장 옆,쓰레기통
사당로300번지(ID: 20-184),37.4844319,126.9804651,재활용,버스 정류장 옆,쓰레기통
사당로254번지(ID:20-252),37.4831728,126.9759868,일반쓰레기,버스정류장 옆,쓰레기통
사당로138(사당지구대 앞),37.4889096,126.9657342,재활용,버스정류장 옆,쓰레기통
사당로138(사당지구대 앞),37.4889096,126.9657342,일반쓰레기,가로변,쓰레기통
동작대로19(한국전력 앞),37.4781083,126.9811097,재활용,지하철 옆,쓰레기통
동작대로19(한국전력 앞),37.4781083,126.9811097,일반쓰레기,지하철 옆,쓰레기통
동작대로27번지(IBK기업은행 앞),37.4789164,126.9813005,일반쓰레기,가로변,쓰레기통
동작대로67번지(더본병원 앞),37.4825174,126.9814716,일반쓰레기,가로변,쓰레기통
동작대로방배노인복지관 (ID: 20-020),37.4807676,126.9827215,일반쓰레기,버스 중앙차로,쓰레기통
동작대로이수역(ID:20-027),37.486491,126.981876,일반쓰레기,버스 정류장 옆,쓰레기통
동작대로사당동우체국앞(ID:20-019),37.483148,126.981899,일반쓰레기,가로변,쓰레기통
남부순환로천수공원앞(사당역7번출구),37.476559,126.981633,일반쓰레기,가로변,쓰레기통
남부순환로천수공원앞(사당역7번출구),37.476559,126.981633,재활용,가로변,쓰레기통
남부순환로2019번지,37.47624974,126.9729965,일반쓰레기,가로변,쓰레기통
남부순환로2069번지,37.4769346,126.9787779,일반쓰레기,가로변,쓰레기통
흑석로106-5 번지,37.5078884,126.9614617,일반쓰레기,가로변,쓰레기통
흑석로106-5 번지,37.5078884,126.9614617,재활용,가로변,쓰레기통
흑석로 108(신한은행),37.5080446,126.961344,일반쓰레기,버스정류장 옆,쓰레기통
노량진로114-5(올리브 영),37.5129817,126.9386255,일반쓰레기,가로변,쓰레기통
노량진로114-5(올리브 영),37.5129817,126.9386255,재활용,가로변,쓰레기통
노량진로114-5(올리브 영),37.5129817,126.9386255,재활용,가로변,쓰레기통
노량진로114-5(올리브 영),37.5129817,126.9386255,재활용,가로변,쓰레기통
만양로만양로3길20 신동아리버파크,37.50669,126.947647,일반쓰레기,가로변,쓰레기통
노량진로노들역앞 정류장(ID:20-247),37.513416,126.952213,일반쓰레기,버스정류장 옆,쓰레기통
만양로강남교회 앞 정류장(ID:20-819),37.510402,126.94503,일반쓰레기,버스정류장 옆,쓰레기통
노량진로노량진역앞 7번출구,37.514082,126.941687,일반쓰레기,지하철역 앞,쓰레기통
노량진로노량진로 223(ID:20-121),37.5129679,126.9507863,재활용,가로변,쓰레기통
노량진로노량진로 223(ID:20-121),37.5129679,126.9507863,일반쓰레기,가로변,쓰레기통
사당로사당로 285(이디야 커피숍 앞),37.4846685,126.9791775,일반쓰레기,가로변,쓰레기통
사당로사당로 285(이디야 커피숍 앞),37.4846685,126.9791775,재활용,가로변,쓰레기통
남부순환로태평백화점 앞,37.4868502,126.9816659,일반쓰레기,가로변,쓰레기통
동작대로태평백화점 앞,37.4868502,126.9816659,재활용,가로변,쓰레기통
동작대로태평백화점 앞,37.4868502,126.9816659,재활용,가로변,쓰레기통
동작대로태평백화점 앞,37.4868502,126.9816659,재활용,가로변,쓰레기통
남부순환로남부순환로 2057(다이소 앞),37.47693443,126.9773597,일반쓰레기,가로변,쓰레기통
남부순환로남부순환로 2057(다이소 앞),37.47693443,126.9773597,재활용,가로변,쓰레기통
사당로총신대(ID:20-174),37.4886232,126.9668169,일반쓰레기,버스 정류장 옆,쓰레기통
사당로총신대(ID:20-174),37.4886232,126.9668169,재활용,버스 정류장 옆,쓰레기통
사당로172번지(새마을금고 앞),37.4865012,126.9678872,재활용,가로변,쓰레기통
사당로172번지(새마을금고 앞),37.4865012,126.9678872,일반쓰레기,가로변,쓰레기통
사당로남성초등학교(ID:20-496),37.4889312,126.9691198,일반쓰레기,버스정류장 옆,쓰레기통
사당로194(ID:20-600),37.485095,126.9696156,재활용,버스정류장 옆,쓰레기통
사당로194(ID:20-600),37.485095,126.9696156,일반쓰레기,버스정류장 옆,쓰레기통
대림로대림로 14(ID:20-208),37.48740501,126.9116541,일반쓰레기,버스정류장 옆,쓰레기통
대림로대림로 14(ID:20-208),37.48740501,126.9116541,재활용,버스정류장 옆,쓰레기통
등용로등용로 96(ID:20-106),37.5097641,126.932322,일반쓰레기,버스정류장 옆,쓰레기통
등용로등용로96(ID:20-106),37.5097641,126.932322,재활용,가로변,쓰레기통
시흥대로658(올리브 영 앞),37.4418356,126.7915761,일반쓰레기,가로변,쓰레기통
여의대방로126,37.498015,126.920664,일반쓰레기,가로변,쓰레기통
양녕로177번지(ID:20-892),37.497315,126.9429239,일반쓰레기,마을버스 정류장 옆,쓰레기통
상도로53길 70번지(세븐일레븐 옆),37.5021285,126.9543668,재활용,가로변,쓰레기통
상도로상도시장(ID:20-161),37.5017644,126.9484187,재활용,가로변,쓰레기통
상도로321번지(동진빌딩 앞),37.4994748,126.9512254,재활용,가로변,쓰레기통
상도로상도로 357(ID:20-166),37.4969421,126.9535391,재활용,버스정류장 옆,쓰레기통
상도로상도로 357(ID:20-166),37.4969421,126.9535391,일반쓰레기,버스정류장 옆,쓰레기통
사당로숭실대정문앞(ID:20-170),37.495177,126.957042,재활용,버스정류장 옆,쓰레기통
상도로숭실대입구역(ID:20-166),37.496374,126.953504,일반쓰레기,가로변,쓰레기통
상도로중앙하이츠빌 아파트(ID:20-162),37.4991652,126.9498321,일반쓰레기,버스정류장 옆,쓰레기통
상도로상도시장(ID:20-160),37.5017644,126.9484187,일반쓰레기,버스정류장 옆,쓰레기통
장승배기로16-1번지,37.5000317,126.9428907,일반쓰레기,가로변,쓰레기통
노량진로 147(노량진역 8번출구 앞),37.5138768,126.9422137,재활용,가로변,쓰레기통
서울특별시 동작구 만양로 108,37.5130774,126.9444613,담배꽁초,노량진생고기,쓰레기통
서울특별시 동작구 만양로 102-3,37.5126059,126.944729,담배꽁초,두꺼비식당,쓰레기통
서울특별시 동작구 만양로 92,37.5115991,126.9444689,담배꽁초,명가왕족발보쌈,쓰레기통
서울특별시 동작구 만양로 94,37.5117342,126.9444415,담배꽁초,짚신매운갈비,쓰레기통
서울특별시 동작구 만양로 16길 4,37.5115684,126.9446641,담배꽁초,노량해전,쓰레기통
서울특별시 동작구 만양로 16길 6,37.5116127,126.9448212,담배꽁초,주현닭한마리,쓰레기통
서울특별시 동작구 만양로 16길 9,37.5118459,126.9446019,담배꽁초,다래포차,쓰레기통
서울특별시 동작구 만양로 14길 9,37.5115186,126.9449644,담배꽁초,오징어야,쓰레기통
서울특별시 동작구 만양로 89-1,37.5114963,126.9441755,담배꽁초,연가,쓰레기통
서울특별시 동작구 만양로 85-1,37.5111008,126.9443108,담배꽁초,영흥정육식당,쓰레기통
서울특별시 동작구 만양로14길 62,37.512482,126.9475746,담배꽁초,웅비고시원,쓰레기통
서울특별시 동작구 만양로14아길 11,37.5121023,126.9481308,담배꽁초,광일고시원,쓰레기통
서울특별시 동작구 만양로12가길 64,37.5113087,126.9483812,담배꽁초,스타고시텔,쓰레기통
서울특별시 동작구 만양로10길 2,37.5088865,126.946715,담배꽁초,성원고시원,쓰레기통
서울특별시 동작구 만양로13길 38(골목길쪽),37.5089442,126.9447789,담배꽁초,힐탑고시원,쓰레기통
서울특별시 동작구 만양로13길 38(공원쪽),37.5089442,126.9447789,담배꽁초,힐탑고시원,쓰레기통
서울특별시 동작구 만양로13길 44,37.5086778,126.9448604,담배꽁초,아모르빌고시텔,쓰레기통
서울특별시 동작구 신대방 1다길  신대방지구대옆,37.4866159,126.9059867,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 1길 116-1,37.4854628,126.9054678,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 1길 96,37.485654,126.9065742,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 1길 72,37.4860283,126.907887,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 1길 40,37.4865129,126.9094668,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 1가길 4,37.4867681,126.9097591,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 1길 24,37.4867596,126.9103127,의류,신대방1동,의류수거함
서울특별시 동작구 대림로 44  서광전기 앞,37.4877099,126.908673,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 11길 23,37.4885829,126.9082035,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 7길 4,37.487873,126.9101416,의류,신대방1동,의류수거함
서울특별시 동작구 신대방길 56,37.4884193,126.9098533,의류,신대방1동,의류수거함
서울특별시 동작구 신대방길 80,37.4893791,126.9098299,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 16길 10,37.4900816,126.9098389,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 16길 26,37.4907328,126.9100438,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 14길 8,37.489433,126.910347,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 2길 63,37.4892621,126.9111908,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 2길 52,37.4890763,126.9119055,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 2길 39,37.4888142,126.9124661,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 2길 21  (2개),37.4886062,126.9129417,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 14길 15,37.4897904,126.9111285,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 14가길 34,37.4899724,126.9127728,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 14가길 55,37.4897446,126.9136512,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 14가길 60,37.4895781,126.9138533,의류,신대방1동,의류수거함
서울특별시 동작구 신대방 14길 21,37.4901276,126.9113889,의류,신대방1동,의류수거함
서울특별시 동작구 여의대방로 16길 8,37.4965607,126.9166224,의류,신대방1동,의류수거함
서울특별시 동작구 여의대방로 16길 9,37.4954496,126.9167561,의류,신대방1동,의류수거함
서울특별시 동작구 여의대방로 16길 10,37.4964561,126.9166044,의류,신대방1동,의류수거함
서울특별시 동작구 여의대방로22길 20 (서일순대국),37.4974418,126.9209336,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 375-1,37.4977997,126.9203905,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 360-37,37.497033,126.9237615,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 361-55,37.497698,126.9243173,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 358-6,37.4977891,126.9258481,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 357-4,37.4979335,126.9261772,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 360-162,37.4974522,126.9261751,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 360-228,37.4970868,126.9246756,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 360-35,37.4971557,126.9239746,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 360-80,37.4965422,126.9236474,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 360-70 앞,37.4965515,126.9244629,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 360-186,37.496218,126.925928,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 366-119,37.4955888,126.9257615,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 344-74,37.4961576,126.9267062,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 344-98,37.4947765,126.9269556,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 344-150,37.4939946,126.9258945,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 366-259,37.4955675,126.9247481,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 118-100,37.495114,126.9235213,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 366-159,37.4953798,126.9224912,의류,신대방2동,의류수거함
서울특별시 동작구 신대방동 368-29,37.4968902,126.9207598,의류,신대방2동,의류수거함
서울특별시 동작구 대방동 397-21 앞,37.5002477,126.9230804,의류,대방동,의류수거함
서울특별시 동작구 대방동 397-5 앞,37.5002376,126.9239438,의류,대방동,의류수거함
서울특별시 동작구 대방동 395-1,37.5001792,126.9262795,의류,대방동,의류수거함
서울특별시 동작구 대방동 391-586,37.5003808,126.9274051,의류,대방동,의류수거함
서울특별시 동작구 대방동 391-14,37.5010764,126.9271122,의류,대방동,의류수거함
서울특별시 동작구 대방동 391-269,37.5013306,126.9254934,의류,대방동,의류수거함
서울특별시 동작구 대방동 391-511 앞,37.500704,126.924697,의류,대방동,의류수거함
서울특별시 동작구 대방동 392-3,37.5023864,126.9281588,의류,대방동,의류수거함
서울특별시 동작구 대방동 375-16,37.5029436,126.9274655,의류,대방동,의류수거함
서울특별시 동작구 대방동 375-59,37.502915,126.9264321,의류,대방동,의류수거함
서울특별시 동작구 대방동 391-214 앞,37.5026797,126.9265762,의류,대방동,의류수거함
서울특별시 동작구 대방동 391-598,37.5021054,126.9261176,의류,대방동,의류수거함
서울특별시 동작구 대방동 391-230,37.5025648,126.9260676,의류,대방동,의류수거함
서울특별시 동작구 대방동 377-15,37.5039296,126.9252669,의류,대방동,의류수거함
서울특별시 동작구 대방동 380-1,37.5039479,126.9240792,의류,대방동,의류수거함
서울특별시 동작구 대방동 381-35,37.5047556,126.9237386,의류,대방동,의류수거함
서울특별시 동작구 대방동 385-25,37.5044707,126.9228499,의류,대방동,의류수거함
서울특별시 동작구 대방동 388-19,37.5029979,126.922599,의류,대방동,의류수거함
서울특별시 동작구 대방동 387-20,37.5029878,126.9233306,의류,대방동,의류수거함
서울특별시 동작구 대방동 380-45 앞,37.5029439,126.9240481,의류,대방동,의류수거함
서울특별시 동작구 대방동 380-99,37.5029449,126.9235828,의류,대방동,의류수거함
서울특별시 동작구 대방동 391-561,37.5008084,126.924229,의류,대방동,의류수거함
서울특별시 동작구 대방동 412-20,37.4985788,126.9239079,의류,대방동,의류수거함
서울특별시 동작구 대방동 391-323 앞,37.5012656,126.9242516,의류,대방동,의류수거함
서울특별시 동작구 대방동 376-1,37.5048331,126.9247489,의류,대방동,의류수거함
서울특별시 동작구 대방동 14-17,37.5081599,126.9317495,의류,대방동,의류수거함
서울특별시 동작구 대방동 68-35,37.5083156,126.9323753,의류,대방동,의류수거함
서울특별시 동작구 대방동 13-71,37.50632,126.933525,의류,대방동,의류수거함
서울특별시 동작구 대방동 13-53,37.5064093,126.9328665,의류,대방동,의류수거함
서울특별시 동작구 대방동 13-116,37.507156,126.9343915,의류,대방동,의류수거함
서울특별시 동작구 대방동 13-128,37.5070303,126.9335919,의류,대방동,의류수거함
서울특별시 동작구 대방동 13-13,37.5068932,126.9334281,의류,대방동,의류수거함
서울특별시 동작구 대방동 13-130,37.5070529,126.9331978,의류,대방동,의류수거함
서울특별시 동작구 대방동 407-47,37.4980339,126.9219224,의류,대방동,의류수거함
서울특별시 동작구 대방동 417-1,37.4992146,126.9207028,의류,대방동,의류수거함
서울특별시 동작구 대방동 417-14,37.4989106,126.9206963,의류,대방동,의류수거함
서울특별시 동작구 대방동 336-6,37.499465,126.9296854,의류,대방동,의류수거함
서울특별시 동작구 대방동 337-2,37.4991932,126.9291579,의류,대방동,의류수거함
서울 특별시 동작구 노량진로26길31,37.5112652,126.9549664,의류,노량진1동,의류수거함
서울 특별시 동작구 노량진로28길18,37.5120369,126.9551947,의류,노량진1동,의류수거함
서울 특별시 동작구 노량진로32길15,37.5129194,126.9563791,의류,노량진1동,의류수거함
서울 특별시 동작구 노량진로32길67 (어린이집건너),37.5109141,126.9570328,의류,노량진1동,의류수거함
서울 특별시 동작구 노량진로32길83-1,37.5101757,126.9567782,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로12가길32,37.5118959,126.9484064,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로14바길4,37.5121216,126.9466312,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로14아길7,37.5121809,126.9475444,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로14아길8-4,37.511961,126.9477721,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로12가길24,37.5115359,126.9483422,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로12가길1,37.5108952,126.9471101,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로14바길21-4,37.5111719,126.9469504,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로14바길36,37.5107728,126.9465181,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로8길68,37.5104806,126.9458204,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로8길19,37.5088987,126.9473259,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로8길11,37.5085923,126.9475852,의류,노량진1동,의류수거함
서울 특별시 동작구 노량진1동215-147,37.5093398,126.9469741,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로10길14,37.5094193,126.9466645,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로11길17,37.5083841,126.9461291,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로13길17,37.50996,126.944786,의류,노량진1동,의류수거함
서울 특별시 동작구 만양로13길44,37.5086778,126.9448604,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로20길50-1,37.5095593,126.9425624,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로16길131,37.5105922,126.9429085,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로16길69,37.5078974,126.943051,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로16길135,37.5105505,126.9432273,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로18나길11,37.5076261,126.9423423,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로16길47,37.5070774,126.9422621,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로16길17,37.5068973,126.9409178,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로16길14,37.5067104,126.9407697,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로16길8,37.5067369,126.9403548,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로24길16-1,37.5100248,126.9407413,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로24나길8,37.5103202,126.9411548,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로20다길3,37.5095191,126.9413504,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로26길68-3,37.5108803,126.9431745,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로14길33,37.499913,126.943221,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로14길39,37.499913,126.943221,의류,노량진1동,의류수거함
서울 특별시 동작구 장승배기로26길41,37.5114583,126.9419818,의류,노량진1동,의류수거함
서울특별시 동작구 노량진로8길64,37.5120772,126.9387961,의류,노량진2동,의류수거함
서울특별시 동작구 노량진로6길19,37.5108043,126.9361769,의류,노량진2동,의류수거함
서울특별시 동작구 노량진로6길63,37.5103884,126.9363366,의류,노량진2동,의류수거함
서울특별시 동작구 노량진로6길69,37.5100928,126.9364914,의류,노량진2동,의류수거함
서울특별시 동작구 장승배기로19다길11,37.5086882,126.9374359,의류,노량진2동,의류수거함
서울특별시 동작구 노량진로6다길8,37.5101766,126.9359301,의류,노량진2동,의류수거함
서울특별시 동작구 매봉로 4길 3,37.5079449,126.9519126,의류,상도1동,의류수거함
서울특별시 동작구 매봉로 2길 8-2,37.5069949,126.9523287,의류,상도1동,의류수거함
서울특별시 동작구 매봉로 2길 9,37.5074369,126.9526925,의류,상도1동,의류수거함
서울특별시 동작구 매봉로 2길 15,37.5074727,126.9533507,의류,상도1동,의류수거함
서울특별시 동작구 매봉로 2길 16-3,37.5071149,126.9534202,의류,상도1동,의류수거함
서울특별시 동작구 매봉로 4길 13-1,37.5083586,126.952952,의류,상도1동,의류수거함
서울특별시 동작구 강남초등길 1,37.5071333,126.9520701,의류,상도1동,의류수거함
서울특별시 동작구 강남초등 2길 19,37.5062021,126.9512394,의류,상도1동,의류수거함
서울특별시 동작구 강남초등 4길 14,37.50574,126.951276,의류,상도1동,의류수거함
서울특별시 동작구 강남초등 8길 10,37.5053082,126.9515286,의류,상도1동,의류수거함
서울특별시 동작구 흑석로 5,37.5049387,126.9512904,의류,상도1동,의류수거함
서울특별시 동작구 상도로 47길 113    (2개),37.5042576,126.9515861,의류,상도1동,의류수거함
서울특별시 동작구 상도로 41라길 24,37.5039184,126.9509318,의류,상도1동,의류수거함
서울특별시 동작구 상도로 39길 16,37.503134,126.9491536,의류,상도1동,의류수거함
서울특별시 동작구 상도로 39가길 9,37.5023016,126.949764,의류,상도1동,의류수거함
서울특별시 동작구 상도로 41가길 6,37.502659,126.9503191,의류,상도1동,의류수거함
서울특별시 동작구 상도로 41다길 15,37.5029352,126.9509714,의류,상도1동,의류수거함
서울특별시 동작구 상도로 47바길 7,37.5034325,126.9522862,의류,상도1동,의류수거함
서울특별시 동작구 상도로 47바길 41,37.5036516,126.9534903,의류,상도1동,의류수거함
서울특별시 동작구 상도로 47바길 30,37.5033162,126.9536455,의류,상도1동,의류수거함
서울특별시 동작구 상도로 47사길 6-5,37.5029652,126.9535654,의류,상도1동,의류수거함
서울특별시 동작구 상도로 45길 69,37.5021739,126.9529765,의류,상도1동,의류수거함
서울특별시 동작구 상도로 47다길 1,37.500451,126.9530114,의류,상도1동,의류수거함
서울특별시 동작구 상도로 47나길 30,37.5000741,126.952396,의류,상도1동,의류수거함
서울특별시 동작구 상도로 47길 32     (2개),37.500558,126.9523338,의류,상도1동,의류수거함
서울특별시 동작구 상도로 37길 16,37.5020321,126.9492404,의류,상도1동,의류수거함
서울특별시 동작구 상도로 265-33,37.5045179,126.9488522,의류,상도1동,의류수거함
서울특별시 동작구 상도로 38가길 1   (2개),37.5023087,126.9477747,의류,상도1동,의류수거함
서울특별시 동작구 상도로 38길 23,37.5017633,126.9476218,의류,상도1동,의류수거함
서울특별시 동작구 상도로 38길 42,37.5011337,126.9481389,의류,상도1동,의류수거함
서울특별시 동작구 상도로 38길 58,37.5007237,126.9488291,의류,상도1동,의류수거함
서울특별시 동작구 상도로 38길 89,37.5002869,126.9485063,의류,상도1동,의류수거함
서울특별시 동작구 상도로 50길 34,37.4974456,126.9502237,의류,상도1동,의류수거함
서울특별시 동작구 상도로 50길 18,37.4980712,126.9506381,의류,상도1동,의류수거함
서울특별시 동작구 상도로 62길 91,37.4978585,126.9516159,의류,상도1동,의류수거함
서울특별시 동작구 상도로 54길 49,37.4956287,126.9533324,의류,상도1동,의류수거함
서울특별시 동작구 상도로 62가길 32,37.4939241,126.953215,의류,상도1동,의류수거함
서울특별시 동작구 상도로 60가길 15,37.4929716,126.9545755,의류,상도1동,의류수거함
서울특별시 동작구 상도로 68길 32     (2개),37.4924156,126.9553586,의류,상도1동,의류수거함
서울특별시 동작구 상도로 68길 16     (2개),37.4930956,126.9549179,의류,상도1동,의류수거함
서울특별시 동작구 상도로 60길 17     (2개),37.4936295,126.9542924,의류,상도1동,의류수거함
서울특별시 동작구 상도로 60길 12,37.4941608,126.9540152,의류,상도1동,의류수거함
서울특별시 동작구 상도로 67길 12,37.4941977,126.9564696,의류,상도1동,의류수거함
서울특별시 동작구 상도로 61길 74,37.4944072,126.9590356,의류,상도1동,의류수거함
서울특별시 동작구 상도로 55길 5,37.4972795,126.9538252,의류,상도1동,의류수거함
서울특별시 동작구 만양로2길74,37.5073586,126.9511906,의류,상도2동,의류수거함
서울특별시 동작구 만양로2길50,37.5068623,126.9504487,의류,상도2동,의류수거함
서울특별시 동작구 매봉로 31-16,37.5070032,126.9506236,의류,상도2동,의류수거함
